4.3283,4.8681
4.3283,4.1509
4.3283,4.4612
4.3283,3.7687
4.3283,5.2121
-3.0414,-3.0683
-3.0414,-2.7787
-3.0414,-2.4641
-3.0414,-2.8453
-3.0414,-3.8135
-5.8427,-6.1439
-5.8427,-6.0653
-5.8427,-6.093
-1.0564,-1.9361
-1.0564,-1.205
-1.0564,-1.7076
-1.0564,-1.2376
-1.0564,-2.0076
-1.0564,-1.0075
3.9254,4.3755
3.9254,3.3258
3.9254,3.5911
3.9254,4.1509
3.9254,4.7343
3.9254,4.4612
3.9254,3.7687
3.9254,4.434
3.9254,4.7234
3.9254,4.0289
3.9254,4.6145
5.1589,5.0304
5.1589,4.3208
5.1589,4.6455
4.0804,5.0304
4.0804,4.3988
4.0804,3.4841
4.0804,4.5295
4.0804,3.72
4.0804,4.3208
4.0804,4.6455
4.0804,4.0715
4.0804,3.8042
-4.7063,-5.6084
-4.7063,-4.5619
6.8859,6.0405
6.8859,6.3314
6.8859,6.6724
3.2912,4.0093
3.2912,3.3053
3.2912,2.3953
3.2912,3.8082
3.2912,3.72
3.2912,3.1412
5.7064,5.2017
5.7064,6.0405
5.7064,5.8332
5.7064,6.3314
5.7064,5.1137
5.7064,4.7099
5.7064,4.9344
5.7064,5.4472
5.7064,4.7985
5.7064,5.6856
-6.3338,-5.6084
-3.0683,-3.0414
-3.0683,-2.1084
-3.0683,-2.7787
-3.0683,-3.9745
-3.0683,-2.8453
-3.0683,-3.8135
-3.0683,-2.2692
-3.0683,-3.1972
-0.70333,-0.90778
-0.70333,-1.0689
-0.70333,-1.4838
-0.70333,-1.2507
-0.70333,-1.5522
-0.70333,-0.16534
-0.70333,0.053363
-0.70333,-0.7553
-1.4051,-1.3775
-1.4051,-1.6923
5.2017,5.7064
5.2017,4.2236
5.2017,5.6997
5.2017,6.0405
5.2017,4.4987
5.2017,5.1137
5.2017,4.7099
5.2017,4.8881
5.2017,5.4472
5.2017,4.7985
5.0304,5.1589
5.0304,4.0804
5.0304,4.896
5.0304,4.3988
5.0304,4.5295
5.0304,5.291
5.0304,4.6455
4.2157,4.7099
4.2157,4.9344
4.2157,3.9958
4.896,5.0304
4.896,4.3988
4.896,4.459
4.896,4.0093
4.896,4.5295
4.896,5.291
4.896,4.0715
4.896,4.4857
-2.4698,-2.0343
-2.4698,-2.1949
-2.4698,-1.8597
-2.4698,-2.3431
-2.4698,-3.0439
-2.4698,-2.7551
-2.4698,-1.4838
-2.4698,-1.727
-5.0339,-5.6968
-5.0339,-5.5339
-5.0339,-4.3317
-2.1084,-3.0683
-2.1084,-1.9361
-2.1084,-2.7787
-2.1084,-1.7076
-2.1084,-2.0539
-2.1084,-1.8865
-2.1084,-2.8453
-2.1084,-2.0076
-2.1084,-2.3821
-2.1084,-2.2692
-5.9295,-5.7707
-5.9295,-5.7726
-5.9295,-5.1783
-5.9295,-6.3985
-5.9295,-5.4976
-5.9295,-6.6644
-5.9295,-6.4259
-5.9295,-6.6579
-5.9295,-5.6002
-5.7707,-5.9295
-5.7707,-5.7726
-5.7707,-4.9253
-5.7707,-5.1783
-5.7707,-6.3985
-5.7707,-5.9216
-5.7707,-5.4976
-5.7707,-5.6981
-5.7707,-6.6644
-5.7707,-6.4259
-5.7707,-5.5428
-5.7707,-5.6002
5.0018,4.5499
5.0018,4.9266
5.0018,4.0604
-0.90778,-0.70333
-0.90778,-1.0689
-0.90778,-0.2563
-0.90778,-1.3775
-0.90778,-1.8597
-0.90778,-1.2507
-0.90778,-1.5522
-0.90778,-1.3307
-0.90778,-0.68682
-0.90778,-0.16534
-0.90778,-0.98656
-1.9361,-1.0564
-1.9361,-2.1084
-1.9361,-2.7787
-1.9361,-1.7076
-1.9361,-2.0539
-1.9361,-1.8865
-1.9361,-2.8453
-1.9361,-2.0076
-1.9361,-2.2692
-1.9361,-1.0075
-0.40606,-0.2563
-0.40606,-0.68682
-0.40606,-0.98656
-8.1531,-8.4803
-8.1531,-7.3623
-8.1531,-9.1245
4.3988,4.0804
4.3988,5.0304
4.3988,4.896
4.3988,4.0093
4.3988,4.5295
4.3988,3.72
4.3988,5.291
4.3988,4.6455
4.3988,4.0715
4.3988,4.4857
-5.7726,-5.9295
-5.7726,-5.7707
-5.7726,-6.3985
-5.7726,-5.6968
-5.7726,-6.2754
-5.7726,-5.4976
-5.7726,-4.8339
-5.7726,-5.5339
-5.7726,-5.1062
-5.7726,-6.6579
-5.7726,-5.6002
4.2236,5.2017
4.2236,4.4987
4.2236,4.7099
4.2236,4.8881
4.2236,4.7985
4.2236,3.9958
0.80405,-0.16534
0.80405,0.053363
-2.033,-1.9251
-2.033,-2.592
-2.033,-2.1949
-2.033,-1.3775
-2.033,-1.3307
-2.033,-1.6923
4.8681,4.3283
4.8681,4.8853
4.8681,5.5946
4.8681,4.1509
4.8681,4.7343
4.8681,4.4612
4.8681,5.2121
4.8681,5.152
4.5499,5.0018
4.5499,4.4763
4.5499,4.9266
4.5499,4.0604
4.5499,3.6904
4.5499,4.3194
7.8515,7.2813
4.3755,3.9254
4.3755,4.9704
4.3755,4.8853
4.3755,3.5911
4.3755,4.1509
4.3755,4.7343
4.3755,5.065
4.3755,4.4612
4.3755,4.434
4.3755,4.7234
4.3755,4.0289
4.3755,4.6145
4.3755,5.152
-4.9253,-5.7707
-4.9253,-5.1783
-4.9253,-4.6794
-4.9253,-4.2462
-4.9253,-5.4976
-4.9253,-5.6981
-4.9253,-4.7663
-4.9253,-4.7565
-4.9253,-5.0081
-4.9253,-5.5428
4.459,4.896
4.459,4.0093
4.459,3.8082
4.459,4.4857
-2.0343,-2.4698
-2.0343,-2.1949
-2.0343,-1.8597
-2.0343,-2.3431
-2.0343,-2.7551
-2.0343,-1.4838
-2.0343,-1.5522
-2.0343,-1.727
5.6997,5.2017
5.6997,6.0405
5.6997,6.3314
5.6997,4.8881
5.6997,5.4472
0.83305,0.053363
6.0405,6.8859
6.0405,5.7064
6.0405,5.2017
6.0405,5.6997
6.0405,5.8332
6.0405,6.3314
6.0405,5.1137
6.0405,6.6724
6.0405,5.4472
6.0405,5.6856
-5.0007,-4.0946
-5.0007,-4.7565
-5.0007,-5.5161
-5.0007,-5.0081
-5.6084,-4.7063
-5.6084,-6.3338
-5.6084,-6.1439
-2.7787,-3.0414
-2.7787,-3.0683
-2.7787,-2.1084
-2.7787,-1.9361
-2.7787,-2.4641
-2.7787,-2.0539
-2.7787,-2.8453
-2.7787,-2.0076
-2.7787,-3.1972
-1.0689,-0.70333
-1.0689,-0.90778
-1.0689,-1.9251
-1.0689,-1.8597
-1.0689,-1.4838
-1.0689,-1.2507
-1.0689,-1.5522
-1.0689,-1.3307
-1.0689,-0.16534
-1.0689,-1.727
-1.0689,-0.7553
4.9704,4.3755
4.9704,5.6424
4.9704,4.4763
4.9704,5.3674
4.9704,5.325
4.9704,4.8853
4.9704,4.7343
4.9704,5.065
4.9704,4.434
4.9704,5.7321
4.9704,4.7234
4.9704,4.0289
4.9704,4.6145
4.9704,5.152
-3.9745,-3.0683
-3.9745,-4.5619
-3.9745,-3.8135
-3.9745,-3.1972
5.6424,4.9704
5.6424,5.3674
5.6424,4.9266
5.6424,5.065
5.6424,5.7321
